VNBCB242JG,3-24,3,"300 - CLASSROOM",HP,"LASERJET P3015",REPURPOSE,
CNGKC50339,3-23,3,"300 - CLASSROOM",HP,"LASERJET 2420",REMOVE,
CNB9K72463,3-31,3,"303B - CLASSROOM",HP,"LASERJET P2035",REPURPOSE,
CNB9T79236,3-22,3,"311 - CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
CNB9S09551,3-19,3,"309 - CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
SCN947GG0DP,,,,HP,"PHOTOSMART C4680",REMOVE,
VND3B19496,,,,HP,"LASERJET PRO P1606DN",REPURPOSE,
VND3F32398,,,,HP,"LASERJET PRO P1606DN",REPURPOSE,
VNB3D48367,,,,HP,"LASERJET P2035",REPURPOSE,
VNB3G84247,2-33,2,"210 - CLASSROOM",HP,"LASERJET PRO P1606DN",REPURPOSE,
CNBGG00685,1-17,1,"GUIDANCE OFFICE - JOHNSON",HP,"LASERJET 2300",REMOVE,
CNBGH38987,1-11,1,"MAIN OFFICE - PRINCIPAL",HP,"LASERJET 2300",REMOVE,
VND3B19359,1-6,1,"MAIN OFFICE - TO THE LEFT",HP,"LASERJET PRO P1606DN",REPURPOSE,
CNB9T79235,2-34,2,"208 - CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
CNB9T11073,1-19,1,"GUIDANCE OFFICE - MINDEL",HP,"LASERJET P2035N",REPURPOSE,
FCNGC569071,,,,HP,"LASERJET 1320",REMOVE,
VNB3F31750,2-32,2,"214 - SPANISH CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
CNB9R90449,2-29,2,"211 - WORLD HISTORY CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
VNB3S55101,1-13,1,"MAIN OFFICE - BOOKKEEPER",HP,"LASERJET P3015",REPURPOSE,
CNJ2R07417,1-1,1,"MAIN OFFICE LOBBY",HP,"LASERJET P3005",REPURPOSE,
JPBDS12534,1-16,1,"GUIDANCE LOBBY",HP,"LASERJET P3015",REPURPOSE,
VND3C39892,B-3,B,"CHIEF CUSTODIAN",HP,"LASERJET PRO P1606DN",REPURPOSE,
VNB3D48362,1-21,1,"103 - CLASSROOM",HP,"LASERJET P2035",REPURPOSE,
CNB9S51460,2-31,2,"215 - CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
CNB9R90439,2-22,2,"203B - HISTORY CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
CNB9R70069,2-35,2,"206 - WORLD LANGUAGE CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
CNB9T84471,2-23,2,"203A - SPANISH CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
CNL1D33829,2-15,2,"LANGUAGE OFFICE",HP,"LASERJET 1320",REMOVE,
CNLJN14956,,,,HP,"LASERJET 1320",REMOVE,
CGZ72863,2-12,2,"SPECIAL ED OFFICE",CANON,"IMAGECLASS D320",REMOVE,
CGZ93065,1-14,1,"GUIDANCE - OFFICE E",CANON,"IMAGECLASS D320",REMOVE,
VND3B26094,,,,HP,"LASERJET P1505N",REMOVE,
MY76FB41QH04YG,2-19,2,"207 - MUSIC OFFICE",HP,"PHOTOSMART C7200 SERIES",REMOVE,
CNFB595404,1-24,1,"100 - CLASSROOM",HP,"LASERJET 1012",REMOVE,
CNBHD52755,1-23,1,"101 - CLASSROOM",HP,"LASERJET 2300L",REMOVE,
USPD046069,,,,HP,"LASERJET 2300",REMOVE,
CNBB016808,,,,HP,"LASERJET 1300N",REMOVE,
CN8C9540KQ052T,2-20,2,"204 - MUSIC OFFICE",HP,"OFFICEJET J450 SERIES",REMOVE,
CNBJ021721,,,,HP,"LASERJET 3052 MFP",REMOVE,
MY662C806004S7,,,,HP,"PHOTOSMART D7360",REMOVE,
MY726231K004MC,,,,HP,"OFFICEJET PRO L7580",REMOVE,
VND3H49488,1-22,1,"102 - CLASSROOM",HP,"LASERJET P1505N",REMOVE,
MX11M1T14PRO,,,,HP,"DESKJET 960C",REMOVE,
CNBKR89796,2-21,2,"202 - CLASSROOM",HP,"LASERJET 1020",REMOVE,
CNL1D33889,2-36,2,"205 - CLASSROOM",HP,"LASERJET 1320",REMOVE,
CNLKX23526,,,,HP,"LASERJET 1320",REMOVE,
CNFB804623,2-30,2,"216 - CLASSROOM",HP,"LASERJET 1012",REMOVE,
CNFB595456,2-16,2,"LANGUAGE OFFICE",HP,"LASERJET 1012",REMOVE,
CNCB689815,2-10,2,"SPECIAL ED OFFICE",HP,"LASERJET 1200",REMOVE,
MGZ30363,,,,CANON,"IMAGECLASS D340",REMOVE,
CNBJS36960,2-13,2,"209 - IEP OFFICE",HP,"LASERJET P2015",REMOVE,
CNGC56906H,2-8,2,"SPECIAL ED OFFICE",HP,"LASERJET 1320",REMOVE,
JPBKD16184,2-6,2,"BUSINESS ED OFFICE",HP,"COLOR LASERJET 4600",REMOVE,
DTG48762,2-7,2,"SPECIAL ED OFFICE",CANON,"SUPER G3",REMOVE,
K8556002242,2-5,2,"BUSINESS ED OFFICE",SAVIN,8025,REMOVE,
N0461070007,2-1,2,"COPY ROOM",STANDARD,SD360,REMOVE,
70104991,,,,SAVIN,8035B,REMOVE,
CNGSC48366,1-18,1,"GUIDANCE OFFICE - PALMER",HP,"COLOR LASERJET CP2025N",REMOVE,
Loch Raven Technical Academy Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
1001004,1-50,1,"MAIN OFFICE LOBBY",OCE,"VARIOLINK 3622",REMOVE,
K2845502193,1-46,1,"GUIDANCE CONFERENCE ROOM",SAVIN,4035ESP,REMOVE,
N0470770025,1-20,1,"TEACHER WORKROOM",STANDARD,SD360,REMOVE,
N0400670011,1-19,1,"TEACHER WORKROOM",STANDARD,SD360,REMOVE,
N6881170011,1-18,1,"TEACHER WORKROOM",STANDARD,SD360,REMOVE,
N8630470020,1-27,1,"TEACHER/FACULTY ROOM",STANDARD,SD360,REMOVE,
USGW140575,N/A,1,"ROOM 135",HP,"LASERJET 2100",REMOVE,
U63274L2J292862,1-21,1,"HEALTH ROOM",BROTHER,INTELLIFAX-2840,REMOVE,
CNBC76M0FX,1-49,1,"MAIN OFFICE LOBBY",HP,"COLOR LASERJET CP3505",REMOVE,
USLNG03082,1-47,1,"GUIDANCE CONFERENCE ROOM",HP,"LASERJET 4100",REMOVE,
CNGS320434,1-55,1,"MAIN OFFICE - PRINCIPAL JOHNSON",HP,"COLOR LASERJET CP2025DN",REMOVE,
CNBFC41641,1-43,1,"MAIN OFFICE - MR. O'CONNER",HP,"LASERJET 2300",REMOVE,
CNBFC33226,1-54,1,"MAIN OFFICE - BOOKKEEPER RIDER",HP,"LASERJET 2300",REMOVE,
CNCB618422,1-48,1,"GUIDANCE LOBBY",HP,"LASERJET 1200",REMOVE,
CNBCC19848,1-8,1,"TV STUDIO",HP,"LASERJET 2300",REMOVE,
CNGSG19961,1-41,1,"143 - CLASSROOM",HP,"LASERJET 2200",REMOVE,
CNBLB15055,1-39,1,"147 - LAB",HP,"LASERJET 2300",REMOVE,
CNGS210855,1-23,1,"112 - SPECIAL ED CLASSROOM",HP,"COLOR LASERJET CP2025DN",REMOVE,
UZZ99989,1-35,1,"148 - TESTING ROOM",CANON,"IMAGECLASS D320",REMOVE,
CNGJC97330,1-28,1,"118 - CLASSROOM",HP,"LASERJET 2430",REMOVE,
CNBCC19853,1-34,1,"140 - CLASSROOM",HP,"LASERJET 2300",REMOVE,
CNDJB72311,1-36,1,LIBRARY,HP,"LASERJET 2430",REMOVE,
USBNG39926,1-6,1,CUSTODIAN,HP,"LASERJET 4100",REMOVE,
USGW140563,1-3,1,"101 - ART CLASSROOM OFFICE",HP,"LASERJET 2100",REMOVE,
CNBGG25834,1-24,1,"151 - SPECIAL ED OFFICE",HP,"LASERJET 2300",REMOVE,
UZZ96282,1-25,1,"151 - SPECIAL ED OFFICE",CANON,"IMAGECLASS D320",REMOVE,
Mansion Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CNWBB22961,2-6,2,"2ND FLOOR OFFICE",HP,"COLOR LASERJET 3600",REPURPOSE,
CNWBB59258,2-14,2,"202 - OFFICE",HP,"COLOR LASERJET 3800",REPURPOSE,
CNBSR00359,1-10,1,101,HP,"COLOR LASERJET CP2025DN",REMOVE,
CNB1H05204,1-5,1,"109 - OFFICE",HP,"LASERJET 200 COLOR M251NW",REMOVE,
CNCC97500Z,2-2,2,"ADMIN - BRENDA STIFFLER",HP,"COLOR LASERJET CP3525",REMOVE,
CNL1J06482,1-4,1,"112 - OFFICE",HP,"LASERJET 1320",REMOVE,
CNDL067713,1-9,1,101,HP,"LASERJET 1200",REMOVE,
CNGS383984,1-8,1,107,HP,"COLOR LASERJET CP2025DN",REMOVE,
U63274E2J126303,3-5,3,"300 - OFFICE",BROTHER,INTELLIFAX-2840,REMOVE,
USGW163724,1-11,1,101,HP,"LASERJET 2100 SERIES",REMOVE,
JPBCB8309F,3-10,3,"3RD FLOOR HALLWAY",HP,"COLOR LASERJET CP4020 SERIES",REPURPOSE,
CNGRK03061,3-12,3,305,HP,"LASERJET 2200",REMOVE,
CNRBB42662,3-13,3,305,HP,"COLOR LASERJET 3600",REMOVE,
CNDY101951,3-4,3,"300 - OFFICE",HP,"LASERJET P4015N",REPURPOSE,
CNF9C72X51,2-10,2,"MS. BIEROAZIO",HP,"COLOR LASERJET CM2320NF MFP",REMOVE,
JPGLB04776,2-11,2,"MS. BIEROAZIO",HP,"COLOR LASERJET 4700",REPURPOSE,
CNJ6D3HQ48,2-1,2,"SUPERINTENDENT - DR. DANCE",HP,"LASERJET CM1415FNW",REMOVE,
U56577F4J664209,,,,BROTHER,INTELLIFAX-2800,REMOVE,
CNBB414856,,,,,"LASERJET 1300",REMOVE,
CNB9R49446,3-6,3,"310 - KAREN BLANNARD",HP,"LASERJET P2035N",REPURPOSE,
CNBF324554,,,,HP,CP1525,REPURPOSE,
U61325L7N307251,,,,BROTHER,INTELLIFAX,REMOVE,
U56575G2J562766,,,,BROTHER,"MFC 8500",REMOVE,
CNGS461464,,,,HP,CP2035,REMOVE,
CNCC91G0GF,2-18,2,212,HP,"COLOR LASERJET CP3525",REPURPOSE,
CNBH402190,2-19,2,"214 - OFFICE",HP,"LASERJET PRO 400 COLOR M451DN",REPURPOSE,
CNBCD7H13N,2-15,2,"210 - OFFICE",HP,"LASERJET 500 COLOR M551",REPURPOSE,
CNF9CB7V17,3-1,3,325,HP,"COLOR LASERJET CM2320FXI MFP",REMOVE,
CNB9G01860,3-2,3,323,HP,"LASERJET P2035N",REPURPOSE,
CNBH208946,3-8,3,"317 - MARSHALL SCOTT",HP,"LASERJET PRO 400 COLOR M451DN",REPURPOSE,
CNJ6D5KS26,2-9,2,"MR. DICKERSON",HP,"LASERJET CM1415FNW",REMOVE,
CNBSD02724,,,,HP,"LASERJET CP2025",REMOVE,
U61325K6J156633,2-3,2,"ASSISTANT TO SUPERINTENDENT",BROTHER,INTELLIFAX-2820,REMOVE,
CN42B0111P,,,,HP,"COLOR LASERJET PRO 177FW",REMOVE,
CN229AT15G05KC,1-6,1,108,HP,OFFICEJET,REMOVE,
CNRXJ76450,3-9,3,"318 - NICOLE PRIESTLY",HP,"LASERJET 4250",MOVE,
Middle River MS Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
M5485100228,1-11,1,"GUIDANCE LOBBY",SAVIN,9040B,REMOVE,
N0360570109,,,,"GESTETNER ",CP614430,REMOVE,
70402305,,,,"SAVIN ",8035,REMOVE,
M6485300043,1-55,1,"NURSE OFFICE",SAVIN,9025B,REMOVE,
60700353,,,,SAVIN,8035,REMOVE,
C3932035161,,,,"GESTETNER ",5308,REMOVE,
C3931085014,1-72,1,"LIBRARY COPY ROOM",GESTETNER,"5308L COPY PRINTER",REMOVE,
F2650450077,1-30,1,"43 - LAB",GESTETNER,"5309L COPY PRINTER",REMOVE,
N0370370101,1-64,1,"COPY ROOM",SAVIN,3180DNP,REMOVE,
N8500770007,1-70,1,"LIBRARY COPY ROOM",SAVIN,3183DNP,REMOVE,
N6790670080,1-65,1,"COPY ROOM",SAVIN,3180DNP,REMOVE,
L9387701546,,,,SAVIN,9040,REMOVE,
MY75S480K204M9,,,,HP,"OFFICEJET K5400",REMOVE,
VNB4K73651,1-32,1,"41 - SPECIAL ED CLASSROOM",HP,"LASERJET PRO P1102W",REMOVE,
CN27N2B0XN05KR,,,,HP,"OFFICEJET 6100",REMOVE,
SG8991G1FC,,,,HP,"DESKJET 890",REMOVE,
MXBM028718,1-94,1,"15 - CLASSROOM",HP,"LASERJET 3020 ALL-IN-ONE",REMOVE,
MY75S480K004M9,,,,HP,"OFFICEJET K5400",REMOVE,
MXBM028753,1-48,1,"31 - CLASSROOM",HP,"LASERJET 3020 ALL-IN-ONE",REMOVE,
MXBM028764,1-99,1,"28 - CLASSROOM",HP,"LASERJET 3020 ALL-IN-ONE",REMOVE,
TH17P149Z4SX,,,,HP,"DESKJET 845",REMOVE,
15J005252515119497,,,,"LEXMARK ",Z25,REMOVE,
VNB4W22516,1-66,1,"22 - CLASSROOM",HP,"LASERJET PRO P1102W",REMOVE,
MY75P4824404M9,,,,HP,"OFFICEJET K5400",REMOVE,
MY75S480KC04M9,,,,HP,"OFFICEJET K5400",REMOVE,
MY7AQ580R704M9,,,,HP,"OFFICEJET K5400",REMOVE,
MY75P4824K04M9,,,,HP,"OFFICEJET K5400",REMOVE,
MY7AR581ND04M9,,,,HP,"OFFICEJET K5400",REMOVE,
U56583D0K391093,1-58,1,"22B - IEP OFFICE",BROTHER,INTELLIFAX-775,REMOVE,
CNDRC49660,1-46,1,"26 - CLASSROOM",HP,"LASERJET 2200",REMOVE,
JPBF909091,1-89,1,"11 - CLASSROOM",HP,"LASERJET P2055DN",REMOVE,
CNDRC48544,1-45,1,"26 - CLASSROOM",HP,"LASERJET 2200",REMOVE,
CNDRB62333,1-68,1,"21 - LAB",HP,"LASERJET 2200",REMOVE,
CNGKM04153,,,,HP,"LASERJET 2420",REMOVE,
CNDRC49662,1-76,1,"3 - CLASSROOM",HP,"LASERJET 2200",REMOVE,
VNB3H61311,1-84,1,"A - CLASSROOM",HP,"LASERJET 1022",REMOVE,
USRN127929,1-86,1,"9 - CLASSROOM",HP,"LASERJET 1100",REMOVE,
MY3B7G27656T,,,,HP,"PSC 2410 PHOTOSMART",REMOVE,
CNBGB16349,1-35,1,"33 - CLASSROOM",HP,"COLOR LASERJET PRO CP1025NW",REMOVE,
MXBM028773,1-42,1,"23 - CLASSROOM",HP,"LASERJET 3020 ALL-IN-ONE",REMOVE,
MXBM028774,1-41,1,"39 - CLASSROOM",HP,"LASERJET 3020 ALL-IN-ONE",REMOVE,
MY74E480QD04M9,,,,HP,"OFFICEJET K5400",REMOVE,
CNBGC50098,1-17,1,"44A - CLASSROOM",HP,"COLOR LASERJET PRO CP1025NW",REMOVE,
CN1621N5H8SX,,,,HP,"DESKJET 845",REMOVE,
CN58U1W42604JD,,,,HP,"DESKJET 5940",REMOVE,
MY05I1C11XJM,,,,HP,"DESKJET 950",REMOVE,
JPPCG06259,1-69,1,LIBRARY,HP,"COLOR LASERJET 4550",REMOVE,
MY5BQ5R06104MQ,,,,HP,"DESKJET 6940",REMOVE,
MY74O4802704M9,,,,HP,"OFFICEJET K5400",REMOVE,
CNBJM32055,1-34,1,"BOYS P.E. OFFICE",HP,"LASERJET P2015",REMOVE,
CNDRC48553,,,,HP,"LASERJET 2200",REMOVE,
CNB9M35670,1-95,1,"17 - CLASSROOM",HP,"LASERJET P2055DN",REPURPOSE,
CNBJ540812,1-92,1,"13 - CLASSROOM",HP,"LASERJET P2055DN",REPURPOSE,
CNB9M35710,1-97,1,"20 - CLASSROOM",HP,"LASERJET P2055DN",REPURPOSE,
CNBJ540805,1-80,1,"6 - CLASSROOM",HP,"LASERJET P2055DN",REPURPOSE,
JPBF909099,1-96,1,"18 - CLASSROOM",HP,"LASERJET P2055DN",REPURPOSE,
JPBF909095,1-77,1,"4 - CLASSROOM",HP,"LASERJET P2055DN",REPURPOSE,
CNB9S40335,1-79,1,"7 - CLASSROOM",HP,"LASERJET P2035N",REPURPOSE,
CNB9K88282,1-31,1,"41 - SPECIAL ED CLASSROOM",HP,"LASERJET P2035",REPURPOSE,
JPBF909093,1-19,1,"44B - OFFICE",HP,"LASERJET P2055DN",REPURPOSE,
CNGXB15916,1-15,1,"45B - CLASSROOM",HP,"LASERJET 4250",REPURPOSE,
JPBF909096,1-12,1,"GUIDANCE LOBBY",HP,"LASERJET P2055DN",REPURPOSE,
CNGKB50743,1-8,1,"MAIN OFFICE - ASST PRINCIPAL HUDSON",HP,"LASERJET 2420",REMOVE,
CNBCC03537,1-3,1,"MAIN OFFICE LOBBY",HP,"LASERJET 2300",REMOVE,
CNBFB68593,1-1,1,"MAIN OFFICE - HOWELL",HP,"LASERJET 2300",REMOVE,
CA211A0N,,,,APPLE,LASERWRITER,REMOVE,
Milford Removal Floor 1.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Department,Manufacturer,Model,"Recommendation State","Pallet Number",
N8601070027,1-63,1,"CAFETERIA - BEHIND TABLES",0,STANDARD,SD365,REMOVE,,
N6790870029,1-43,1,F136,0,SAVIN,3180DNP,REMOVE,,
M2775302589,1-31,1,"HALLWAY IN FRONT OF G116B",0,SAVIN,8035E,REMOVE,,
H242400352,1-34,1,"G121 - LAB",0,SANIN,9922DP,REMOVE,,
H2491200247,1-3,1,FS107,0,SAVIN,9922DP,REMOVE,,
J0131303899,1-57,1,"LIBRARY - BEHIND CIRC DESK",0,SAVIN,2522,REMOVE,,
F2650150745,1-7,1,FS107,0,STANDARD,SD350,REMOVE,,
CNB0802321,N/A,2,240,"MATH DEPARTMENT",HP,"LASERJET 1020",REMOVE,,
USGW141124,1-45,1,"HEALTH ROOM OFFICE",0,HP,"LASERJET 2100 SERIES",REMOVE,,
CNBC4B41WQ,N/A,1,ADDITIONAL,0,HP,"LASERJET 1320",REMOVE,,
CNCB618458,N/A,1,ADDITIONAL,,HP,"LASERJET 1200",REMOVE,,
USGNS06759,N/A,1,ADDITIONAL,,"HP ","LASERJET 4200N",REMOVE,,
CNBK865384,1-22,1,"F132N INSIDE OF F132E - STORAGE","MAIN OFFICE",HP,"LASERJET 1020",REMOVE,,
CN17D1F0MP057W,1-39,1,F112,0,HP,"OFFICEJET 6000",REMOVE,,
JPTLB51157,1-37,1,"G123 - LAB UNDER DESK BY TEACHER DESK",0,HP,"COLOR LASERJET 4700N",REMOVE,,
MDL35679,1-18,1,"MAIN OFFICE COPY AREA",,CANON,"FAXPHONE L80",REMOVE,,
CNGFH12631,1-6,1,FS107,0,HP,"COLOR LASERJET 2550L",REMOVE,,
VNB3M42803,1-41,1,"F108 - CLASSROOM",0,HP,"LASERJET PRO P1606DN",REMOVE,,
VNB3S29249,N/A,1,B005,0,HP,"LASERJET 1022",REMOVE,,
M6495000043,N/A,2,251,0,SAVIN,9025B,REMOVE,,
Milford Removal Floor 2.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Department,Manufacturer,Model,"Recommendation State","Pallet Number",
MY3BI4M2YP,2-28,2,F217,,HP,"DESKJET 5150",REMOVE,,
USPG045699,2-27,2,"F220 - ON 2ND SHELF IN BACK OF ROOM",0,HP,"LASERJET 1100",REMOVE,,
CN2812B2VT05KR,2-31,2,F242,,HP,"OFFICEJET 6100",REMOVE,,
CN06L1F0Y505DK,2-30,2,F223,,HP,"OFFICEJET 6000 WIRELESS",REMOVE,,
TH63L124YR,N/A,2,F225,,HP,"DESKJET 3915",REMOVE,,
CN1931F0B1057W,2-32,2,F228,,HP,"OFFICEJET 6000",REMOVE,,
VNB3M50664,N/A,2,F227,,HP,"LASERJET P1102W",REMOVE,,
VNB3M95871,2-36,2,F233,0,HP,"LASERJET PRO P1102W",REMOVE,,
VNB3L98748,2-33,2,"F232 - OFFICE",0,HP,"LASERJET PRO P1606DN",REMOVE,,
VNB3L98752,2-35,2,"F231 - AP OFFICE",0,HP,"LASERJET PRO P1606DN",REMOVE,,
MW7Y059453,2-38,2,F233,0,EPSON,"WORKFORCE 840",REMOVE,,
CN12N1F02X057W,2-15,2,E210,,HP,"OFFICEJET 6000",REMOVE,,
CNBD48Y11T,N/A,2,216,,HP,"LASERJET 1320TN",REMOVE,,
CNBGB14921,N/A,2,216A,,HP,"LASERJET CP1025NW COLOR",REMOVE,,
CN14P3Q0SC0514,2-1,2,A201,,HP,"OFFICEJET PRO 8000",REMOVE,,
CN12C1F0XL057W,2-13,2,E206,,HP,"OFFICEJET 6000",REMOVE,,
CN12C1F0XK057W,2-19,2,E214,,HP,"OFFICEJET 6000",REMOVE,,
CN12C1F0XX057W,2-2,2,C204,,HP,"OFFICEJET 6000",REMOVE,,
CN12C1F10Z057W,2-18,2,E212,,HP,"OFFICEJET 6000",REMOVE,,
CN15V1F0Q0057W,2-10,2,C253,,HP,"OFFICEJET 6000",REMOVE,,
VNB3B15006,2-22,2,"E211A - OFFICE",0,HP,"LASERJET PRO P1102W",REMOVE,,
CN354BXJSW05KC,2-3,2,A202,,HP,"OFFICEJET PRO 8600",REMOVE,,
VNB3M42801,2-17,2,"E207 - CLASSROOM",0,HP,"LASERJET PRO P1606DN",REMOVE,,
CNGHD04021,2-21,2,"E214 - CLASSROOM",0,HP,"COLOR LASERJET 2500N",REMOVE,,
USGW141135,2-7,2,"C251 - OFFICE",0,HP,"LASERJET 2100TN",REMOVE,,
MY37U3J22G79,N/A,2,212,,HP,"DESKJET 5650",REMOVE,,
CNGFH16734,2-20,2,"E214 - CLASSROOM",0,HP,"COLOR LASERJET 2550L",REMOVE,,
U61780A8J217403,2-5,2,C254,,BROTHER,HL-4070CDW,REMOVE,,
USBNH40205,2-6,2,"CM206 - MECH ROOM",0,HP,"LASERJET 4100N",REMOVE,,
CNBF186166,2-11,2,"C248 - CLASSROOM",0,HP,"LASERJET CP1525NW",REMOVE,,
M0975602016,N/A,2,251,,SAVIN,8025E,REMOVE,,
New Town HS 3rd Party Billing.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
cnbb170084,1-30,1,517,HP,"LASERJET 1300",REMOVE,
CN0B23Q0HC,,,,HP,"OFFICEJET PRO 8000",,
CN0B33Q0TH0514,,,,HP,"OFFICEJET PRO 8000",,
CNFBB20332,,,,HP,"COLOR LASERJET 3700N",,
JPFMC56319,,,,HP,"COLOR LASERJET 4600dn",,
JPBLM86438,,,,HP,"LASERJET 8150N",,
jpdkd45039,,,,HP,"COLOR LASERJET 4600dn",,
JPDKB42051,,,,HP,"COLOR LASERJET 4600dn",,
New Town HS Removals.xlsm.csv.0  
"Serial Number","Floor Plan #",Floor,"Suite/Room Number",Manufacturer,Model,"Recommendation State","Pallet Number"
CNBCB27015,1-44,1,119,HP,"LASERJET 2300",REMOVE,
CNBCB24128,1-45,1,119,HP,"LASERJET 2300",REMOVE,
CNBCC24514,,1,,,"LASERJET 2300",,
CNBCC27167,1-83,1,217,HP,"LASERJET 2300",REMOVE,
CNBB045865,1-56,1,"117 - SPECIAL ED",HP,"LASERJET 1300",REMOVE,
CNBCC27359,1-50,1,121,HP,"LASERJET 2300",REMOVE,
CNBCC27196,1-51,1,121,HP,"LASERJET 2300",REMOVE,
CNBCC27180,1-46,1,119,HP,"LASERJET 2300",REMOVE,
CNBDB10837,2-6,2,705,HP,"COLOR LASERJET 2550N",REMOVE,
CNAC82P14X,2-8,2,703,HP,"COLOR LASERJET CP1215",REMOVE,
CNLBB20101,2-5,2,705,HP,"COLOR LASERJET 3800N",REMOVE,
CNBB051254,2-2,2,705,HP,"LASERJET 1300",REMOVE,
CNBB170112,2-19,2,305,HP,"LASERJET 1300",REMOVE,
CNBC64S22D,,2,314,HP,"COLOR LASERJET 2605DN",REMOVE,
CNBB051240,2-21,2,311,HP,"LASERJET 1300",REMOVE,
CNBCC27205,2-65,2,307,HP,"LASERJET 2300",REMOVE,
CNBCC27189,2-34,2,"319 - IEP",HP,"LASERJET 2300",REMOVE,
CNBCC27199,2-24,2,"314 - TEACHER WORKROOM",HP,"LASERJET 2300",REMOVE,
CNBB045804,1-84,1,217,HP,"LASERJET 1300",REMOVE,
CNBB051231,2-22,2,"312 - TECHNOLOGY",HP,"LASERJET 1300",REMOVE,
CNBB170113,2-20,2,309,HP,"LASERJET 1300",REMOVE,
CNBB018115,,,,,"LASERJET 1300",REMOVE,
cnbb170088,1-49,1,"PREP ROOM 1",HP,"LASERJET 1300",REMOVE,
cnbb045800,2-64,2,302,HP,"LASERJET 1300",REMOVE,
cnbb051236,2-17,2,310,HP,"LASERJET 1300",REMOVE,
cnbb170099,2-16,2,300,HP,"LASERJET 1300",REMOVE,
cnbb045792,2-53,2,"408 - OFFICE",HP,"LASERJET 1300",REMOVE,
cnbb051220,2-51,2,410,HP,"LASERJET 1300",REMOVE,
cnbc66l0j1,2-37,2,401,HP,"COLOR LASERJET 1600",REMOVE,
cnb9p22261,,2,404,HP,"P2055 DN",,
cngn121793,2-41,2,"404 - COMPUTER LAB",HP,"LASERJET 5100TN",REMOVE,
my783g21hw,,,"RM 415",HP,"HP PHOTOSMART D7460",,
cnbb170097,2-48,2,407,HP,"LASERJET 1300",REMOVE,
cnbb170100,2-52,2,412,HP,"LASERJET 1300",REMOVE,
cnbb051221,2-50,2,411,HP,"LASERJET 1300",REMOVE,
cnbb170082,2-49,2,409,HP,"LASERJET 1300",REMOVE,
cn2ccc4jb305kd,1-92,1,212,HP,"OFFICEJET PRO 8600 N911G",REMOVE,
cnbb045784,2-13,2,701,HP,"LASERJET 1300",REMOVE,
cnbb051234,2-14,2,301,HP,"LASERJET 1300",REMOVE,
cnbb051229,2-38,2,403,HP,"LASERJET 1300",REMOVE,
cnbb051224,2-47,2,405,HP,"LASERJET 1300",REMOVE,
cnbb051245,,,404,HP,1300,,
cnbcc27201,1-85,1,217,HP,"LASERJET 2300",REMOVE,
cnbcc24448,2-15,2,"303 - LAB",HP,"LASERJET 2300",REMOVE,
cnbcc24437,2-36,2,401,HP,"LASERJET 2300",REMOVE,
cnbcb27026,2-57,2,415,HP,"LASERJET 2300",REMOVE,
cnbcb27021,2-62,2,417,HP,"LASERJET 2300",REMOVE,
cn07y6434873037g3220,,,S20,DELL,,,
cnbb051226,2-23,2,313,HP,"LASERJET 1300",REMOVE,
cnbb051235,2-60,2,417,HP,"LASERJET 1300",REMOVE,
cnbb051223,2-32,2,"317 - LAB",HP,"LASERJET 1300",REMOVE,
cnbb051215,2-55,2,413,HP,"LASERJET 1300",REMOVE,
cnbcc27206,1-94,1,212,HP,"LASERJET 2300",REMOVE,
cnbcc27215,2-58,2,415,HP,"LASERJET 2300",REMOVE,
cnbcc27120,2-30,2,"317 - LAB",HP,"LASERJET 2300",REMOVE,
cnbcc27214,2-61,2,417,HP,"LASERJET 2300",REMOVE,
cnbcc27164,2-29,2,"317 - LAB",HP,"LASERJET 2300",REMOVE,
cnbcb27019,,,S20,HP,2300,,
cnbcb27017,2-54,2,413,HP,"LASERJET 2300",REMOVE,
cnbcc24516,2-59,2,415,HP,"LASERJET 2300",REMOVE,
cnbdc80698,2-31,2,"317 - LAB",HP,"LASERJET 2300N",REMOVE,
cnbcb27321,2-27,2,"315 - LAB",HP,"LASERJET 2300",REMOVE,
cnbb051237,2-7,2,703,HP,"LASERJET 1300",REMOVE,
cnbb045808,2-40,2,402,HP,"LASERJET 1300",REMOVE,
